Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
D8GPB4	unreviewed	D8GPB4_CLOLD	CLJU_c29440	5.1.1.13	aspartate racemase activity [GO:0047689]	748727
D8GPB5	unreviewed	D8GPB5_CLOLD	CLJU_c29450		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GPB6	unreviewed	D8GPB6_CLOLD	CLJU_c29460		DNA binding [GO:0003677]	748727
D8GPB7	unreviewed	D8GPB7_CLOLD	CLJU_c29470			748727
D8GPB8	unreviewed	D8GPB8_CLOLD	CLJU_c29480		plasma membrane [GO:0005886]	748727
D8GPB9	unreviewed	D8GPB9_CLOLD	CLJU_c29490		oxidoreductase activity [GO:0016491]	748727
D8GPC0	unreviewed	D8GPC0_CLOLD	CLJU_c29500		methyltransferase activity [GO:0008168]; methylation [GO:0032259]	748727
D8GPC1	unreviewed	D8GPC1_CLOLD	CLJU_c29510			748727
D8GPC2	unreviewed	D8GPC2_CLOLD	CLJU_c29520		membrane [GO:0016020]	748727
D8GPC3	unreviewed	D8GPC3_CLOLD	CLJU_c29530		DNA-binding transcription factor activity [GO:0003700]	748727
D8GPC4	unreviewed	D8GPC4_CLOLD	CLJU_c29540		plasma membrane [GO:0005886]	748727
D8GPC5	unreviewed	D8GPC5_CLOLD	CLJU_c29550			748727
D8GPC6	unreviewed	D8GPC6_CLOLD	CLJU_c29560		DNA-binding transcription factor activity [GO:0003700]	748727
D8GPC7	unreviewed	D8GPC7_CLOLD	crp2 CLJU_c29570		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GPC8	unreviewed	D8GPC8_CLOLD	CLJU_c29580		plasma membrane [GO:0005886]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]	748727
D8GPC9	unreviewed	D8GPC9_CLOLD	CLJU_c29590			748727
D8GPD2	unreviewed	D8GPD2_CLOLD	CLJU_c29620		membrane [GO:0016020]	748727
D8GPD3	unreviewed	D8GPD3_CLOLD	CLJU_c29630		plasma membrane [GO:0005886]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	748727
D8GPD4	unreviewed	D8GPD4_CLOLD	pepQ2 CLJU_c29640	3.4.13.9	proline dipeptidase activity [GO:0102009]	748727
D8GPD5	unreviewed	D8GPD5_CLOLD	CLJU_c29650		lysophospholipase activity [GO:0004622]	748727
D8GPD7	unreviewed	D8GPD7_CLOLD	CLJU_c29670		membrane [GO:0016020]	748727
D8GPD8	unreviewed	D8GPD8_CLOLD	CLJU_c29680		plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	748727
D8GPD9	unreviewed	D8GPD9_CLOLD	CLJU_c29690		membrane [GO:0016020]	748727
D8GPE0	unreviewed	D8GPE0_CLOLD	CLJU_c29700		membrane [GO:0016020]	748727
D8GPE1	unreviewed	D8GPE1_CLOLD	CLJU_c29710		ATP binding [GO:0005524]	748727
D8GPE2	unreviewed	D8GPE2_CLOLD	CLJU_c29720		double-stranded DNA binding [GO:0003690]; DNA topological change [GO:0006265]	748727
D8GPE3	unreviewed	D8GPE3_CLOLD	CLJU_c29730			748727
D8GPE4	unreviewed	D8GPE4_CLOLD	CLJU_c29740		membrane [GO:0016020]	748727
D8GPE5	unreviewed	D8GPE5_CLOLD	CLJU_c29750		oxidoreductase activity [GO:0016491]	748727
D8GPE6	unreviewed	D8GPE6_CLOLD	CLJU_c29760		lysophospholipase activity [GO:0004622]	748727
D8GPE7	unreviewed	D8GPE7_CLOLD	CLJU_c29770			748727
D8GPE8	unreviewed	D8GPE8_CLOLD	sodC CLJU_c29780	1.15.1.1	copper ion binding [GO:0005507]; superoxide dismutase activity [GO:0004784]	748727
D8GPE9	unreviewed	D8GPE9_CLOLD	CLJU_c29790			748727
D8GPF0	unreviewed	D8GPF0_CLOLD	CLJU_c29800			748727
D8GPF1	unreviewed	D8GPF1_CLOLD	CLJU_c29810		endospore-forming forespore [GO:0042601]; asexual sporulation [GO:0030436]	748727
D8GPF2	unreviewed	D8GPF2_CLOLD	CLJU_c29820			748727
D8GPF3	unreviewed	D8GPF3_CLOLD	CLJU_c29830		oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]	748727
D8GPF4	unreviewed	D8GPF4_CLOLD	CLJU_c29840	1.3.1.31	2-enoate reductase activity [GO:0047540]; FMN binding [GO:0010181]; iron-sulfur cluster binding [GO:0051536]	748727
D8GPF5	unreviewed	D8GPF5_CLOLD	CLJU_c29850			748727
D8GPF6	unreviewed	D8GPF6_CLOLD	CLJU_c29860			748727
D8GPF7	unreviewed	D8GPF7_CLOLD	CLJU_c29870		membrane [GO:0016020]	748727
D8GPF8	unreviewed	D8GPF8_CLOLD	rpoE2 CLJU_c29880		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	748727
D8GPF9	unreviewed	D8GPF9_CLOLD	CLJU_c29890		outer membrane-bounded periplasmic space [GO:0030288]	748727
D8GPG1	unreviewed	D8GPG1_CLOLD	CLJU_c29910		hydrolase activity [GO:0016787]; zinc ion binding [GO:0008270]	748727
D8GPG2	unreviewed	D8GPG2_CLOLD	CLJU_c29920		FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]	748727
D8GPG3	unreviewed	D8GPG3_CLOLD	CLJU_c29930		2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; oxidoreductase activity [GO:0016491]	748727
D8GPG4	unreviewed	D8GPG4_CLOLD	CLJU_c29940		iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]	748727
D8GPG5	unreviewed	D8GPG5_CLOLD	CLJU_c29950		cytoplasm [GO:0005737]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; lysine biosynthetic process [GO:0009085]	748727
D8GPG6	unreviewed	D8GPG6_CLOLD	CLJU_c29960	3.5.1.81	N-acyl-D-amino-acid deacylase activity [GO:0047420]	748727
D8GPG7	unreviewed	D8GPG7_CLOLD	CLJU_c29970		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GPG8	unreviewed	D8GPG8_CLOLD	CLJU_c29980		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GPG9	unreviewed	D8GPG9_CLOLD	CLJU_c29990		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GPH0	unreviewed	D8GPH0_CLOLD	bmp CLJU_c30000		plasma membrane [GO:0005886]	748727
D8GPH1	unreviewed	D8GPH1_CLOLD	CLJU_c30010			748727
D8GPH2	unreviewed	D8GPH2_CLOLD	CLJU_c30020		lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; peptidoglycan catabolic process [GO:0009253]	748727
D8GPH3	unreviewed	D8GPH3_CLOLD	CLJU_c30030		hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	748727
D8GPH4	unreviewed	D8GPH4_CLOLD	CLJU_c30040		phosphorelay signal transduction system [GO:0000160]	748727
D8GPH6	unreviewed	D8GPH6_CLOLD	CLJU_c30060			748727
D8GPH7	unreviewed	D8GPH7_CLOLD	CLJU_c30070			748727
D8GPH8	unreviewed	D8GPH8_CLOLD	CLJU_c30080		DNA binding [GO:0003677]; phosphorelay response regulator activity [GO:0000156]	748727
D8GPH9	unreviewed	D8GPH9_CLOLD	CLJU_c30090		membrane [GO:0016020]; ATP binding [GO:0005524]	748727
D8GPI0	unreviewed	D8GPI0_CLOLD	CLJU_c30100			748727
D8GPI2	unreviewed	D8GPI2_CLOLD	CLJU_c08230		membrane [GO:0016020]	748727
D8GPI3	unreviewed	D8GPI3_CLOLD	CLJU_c08240		tRNA (adenine(22)-N1)-methyltransferase activity [GO:0160105]	748727
D8GPI4	unreviewed	D8GPI4_CLOLD	CLJU_c08250			748727
D8GPI5	unreviewed	D8GPI5_CLOLD	CLJU_c08260			748727
D8GPI6	unreviewed	D8GPI6_CLOLD	CLJU_c08270	2.5.1.47	cytoplasm [GO:0005737]; cysteine synthase activity [GO:0004124]; cysteine biosynthetic process from serine [GO:0006535]	748727
D8GPI7	unreviewed	D8GPI7_CLOLD	CLJU_c08280		plasma membrane [GO:0005886]	748727
D8GPI8	unreviewed	D8GPI8_CLOLD	CLJU_c08290			748727
D8GPI9	unreviewed	D8GPI9_CLOLD	CLJU_c08300			748727
D8GPJ0	unreviewed	D8GPJ0_CLOLD	CLJU_c08310			748727
D8GPJ1	unreviewed	D8GPJ1_CLOLD	CLJU_c08320			748727
D8GPJ2	unreviewed	D8GPJ2_CLOLD	aroP CLJU_c08330		membrane [GO:0016020]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]	748727
D8GPJ3	unreviewed	D8GPJ3_CLOLD	CLJU_c08340			748727
D8GPJ4	unreviewed	D8GPJ4_CLOLD	CLJU_c08350			748727
D8GPJ5	unreviewed	D8GPJ5_CLOLD	CLJU_c08360			748727
D8GPJ6	unreviewed	D8GPJ6_CLOLD	CLJU_c08370		membrane [GO:0016020]	748727
D8GPJ8	unreviewed	D8GPJ8_CLOLD	CLJU_c08390		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]	748727
D8GPJ9	unreviewed	D8GPJ9_CLOLD	CLJU_c08400		membrane [GO:0016020]; lysophospholipase activity [GO:0004622]	748727
D8GPK1	unreviewed	D8GPK1_CLOLD	CLJU_c08420			748727
D8GPK2	unreviewed	D8GPK2_CLOLD	CLJU_c08430	3.4.21.-	membrane [GO:0016020]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	748727
D8GPK3	unreviewed	D8GPK3_CLOLD	CLJU_c08440		DNA-binding transcription factor activity [GO:0003700]	748727
D8GPK6	unreviewed	D8GPK6_CLOLD	CLJU_c08470		membrane [GO:0016020]	748727
D8GPK7	unreviewed	D8GPK7_CLOLD	CLJU_c08480		plasma membrane [GO:0005886]; nucleobase transmembrane transporter activity [GO:0015205]; purine nucleobase transmembrane transport [GO:1904823]	748727
D8GPK8	unreviewed	D8GPK8_CLOLD	CLJU_c08490		membrane [GO:0016020]; spore germination [GO:0009847]	748727
D8GPK9	unreviewed	D8GPK9_CLOLD	CLJU_c08500		membrane [GO:0016020]; spore germination [GO:0009847]	748727
D8GPL0	unreviewed	D8GPL0_CLOLD	grkB1 CLJU_c08510		membrane [GO:0016020]; spore germination [GO:0009847]	748727
D8GPL1	unreviewed	D8GPL1_CLOLD	CLJU_c08520		hydrolase activity [GO:0016787]	748727
D8GPL2	unreviewed	D8GPL2_CLOLD	CLJU_c08530			748727
D8GPM0	unreviewed	D8GPM0_CLOLD	CLJU_c08610		membrane [GO:0016020]	748727
D8GPM1	unreviewed	D8GPM1_CLOLD	CLJU_c08620		membrane [GO:0016020]	748727
D8GPM2	unreviewed	D8GPM2_CLOLD	CLJU_c08630		hydrolase activity [GO:0016787]	748727
D8GPM3	unreviewed	D8GPM3_CLOLD	CLJU_c08640		membrane [GO:0016020]	748727
D8GPM4	unreviewed	D8GPM4_CLOLD	CLJU_c08650	2.1.1.13	methionine synthase activity [GO:0008705]; methylation [GO:0032259]	748727
D8GPM5	unreviewed	D8GPM5_CLOLD	CLJU_c08660		outer membrane-bounded periplasmic space [GO:0030288]; carbohydrate metabolic process [GO:0005975]	748727
D8GPM6	unreviewed	D8GPM6_CLOLD	CLJU_c08670		oxidoreductase activity [GO:0016491]; steroid metabolic process [GO:0008202]	748727
D8GPM7	unreviewed	D8GPM7_CLOLD	CLJU_c08680		4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]	748727
D8GPM8	unreviewed	D8GPM8_CLOLD	CLJU_c08690		membrane [GO:0016020]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ATP synthesis coupled electron transport [GO:0042773]	748727
D8GPM9	unreviewed	D8GPM9_CLOLD	CLJU_c08700		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	748727
D8GPN0	unreviewed	D8GPN0_CLOLD	CLJU_c08710		arylformamidase activity [GO:0004061]; tryptophan catabolic process to kynurenine [GO:0019441]	748727
D8GPN2	unreviewed	D8GPN2_CLOLD	CLJU_c08730		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GPN5	unreviewed	D8GPN5_CLOLD	CLJU_c08760		membrane [GO:0016020]	748727
D8GPN7	unreviewed	D8GPN7_CLOLD	tatD CLJU_c08780		hydrolase activity, acting on ester bonds [GO:0016788]; metal ion binding [GO:0046872]	748727
D8GPN8	unreviewed	D8GPN8_CLOLD	CLJU_c08790		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	748727
D8GPN9	unreviewed	D8GPN9_CLOLD	CLJU_c08800		thiamine biosynthetic process [GO:0009228]	748727
D8GPP0	unreviewed	D8GPP0_CLOLD	CLJU_c08810		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GPP1	unreviewed	D8GPP1_CLOLD	CLJU_c08820		membrane [GO:0016020]	748727
D8GPP3	unreviewed	D8GPP3_CLOLD	CLJU_c08840			748727
D8GPP4	unreviewed	D8GPP4_CLOLD	CLJU_c08850		DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; alpha-amino acid metabolic process [GO:1901605]; biosynthetic process [GO:0009058]	748727
D8GPP5	unreviewed	D8GPP5_CLOLD	CLJU_c08860		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GPP6	unreviewed	D8GPP6_CLOLD	CLJU_c08870			748727
D8GPP7	unreviewed	D8GPP7_CLOLD	nhaC CLJU_c08880		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]	748727
D8GPP9	unreviewed	D8GPP9_CLOLD	CLJU_c08900		membrane [GO:0016020]	748727
D8GPQ0	unreviewed	D8GPQ0_CLOLD	CLJU_c08910		membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GPQ1	unreviewed	D8GPQ1_CLOLD	CLJU_c08920		membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GPQ2	unreviewed	D8GPQ2_CLOLD	CLJU_c08930		4 iron, 4 sulfur cluster binding [GO:0051539]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; formate metabolic process [GO:0015942]	748727
D8GPQ3	unreviewed	D8GPQ3_CLOLD	CLJU_c08940			748727
D8GPQ4	unreviewed	D8GPQ4_CLOLD	rbsB CLJU_c08950		carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]	748727
D8GPQ5	unreviewed	D8GPQ5_CLOLD	CLJU_c08960		membrane [GO:0016020]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	748727
D8GPQ6	unreviewed	D8GPQ6_CLOLD	napA CLJU_c08970		membrane [GO:0016020]; antiporter activity [GO:0015297]; proton transmembrane transport [GO:1902600]	748727
D8GPQ7	unreviewed	D8GPQ7_CLOLD	CLJU_c08980		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	748727
D8GPQ8	unreviewed	D8GPQ8_CLOLD	CLJU_c08990			748727
D8GPQ9	unreviewed	D8GPQ9_CLOLD	CLJU_c09000	1.2.99.5	oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]	748727
D8GPR0	unreviewed	D8GPR0_CLOLD	CLJU_c09010			748727
D8GPR1	unreviewed	D8GPR1_CLOLD	CLJU_c09020		response to metal ion [GO:0010038]	748727
D8GPR2	unreviewed	D8GPR2_CLOLD	CLJU_c09030		plasma membrane [GO:0005886]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	748727
D8GPR3	unreviewed	D8GPR3_CLOLD	CLJU_c09040			748727
D8GPR8	unreviewed	D8GPR8_CLOLD	CLJU_c09090		oxidoreductase activity [GO:0016491]	748727
D8GPR9	unreviewed	D8GPR9_CLOLD	CLJU_c09100		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	748727
D8GPS1	unreviewed	D8GPS1_CLOLD	CLJU_c09120		ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]	748727
D8GPS3	unreviewed	D8GPS3_CLOLD	CLJU_c09140		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GPS4	unreviewed	D8GPS4_CLOLD	CLJU_c09150		membrane [GO:0016020]	748727
D8GPS5	unreviewed	D8GPS5_CLOLD	CLJU_c09160		membrane [GO:0016020]	748727
D8GPS7	unreviewed	D8GPS7_CLOLD	CLJU_c09180	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	748727
D8GPT1	unreviewed	D8GPT1_CLOLD	CLJU_c09220		peptidase activity [GO:0008233]; proteolysis [GO:0006508]	748727
D8GPT2	unreviewed	D8GPT2_CLOLD	CLJU_c09230		metal ion binding [GO:0046872]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]	748727
D8GPT3	unreviewed	D8GPT3_CLOLD	recJ1 CLJU_c09240		5'-3' exonuclease activity [GO:0008409]; nucleic acid binding [GO:0003676]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	748727
D8GPT5	unreviewed	D8GPT5_CLOLD	CLJU_c09260		membrane [GO:0016020]; amino acid transmembrane transporter activity [GO:0015171]	748727
D8GPU0	unreviewed	D8GPU0_CLOLD	CLJU_c09310		plasma membrane [GO:0005886]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	748727
D8GPU1	unreviewed	D8GPU1_CLOLD	CLJU_c09320			748727
D8GPU4	unreviewed	D8GPU4_CLOLD	CLJU_c09350			748727
D8GPU5	unreviewed	D8GPU5_CLOLD	CLJU_c09360	3.1.3.3	membrane [GO:0016020]; L-phosphoserine phosphatase activity [GO:0036424]	748727
D8GPU6	unreviewed	D8GPU6_CLOLD	ilvE1 CLJU_c09370	2.6.1.42	L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-valine transaminase activity [GO:0052655]; carboxylic acid biosynthetic process [GO:0046394]	748727
D8GPU7	unreviewed	D8GPU7_CLOLD	CLJU_c09380			748727
D8GPU8	unreviewed	D8GPU8_CLOLD	cheW1 CLJU_c09390		chemotaxis [GO:0006935]; signal transduction [GO:0007165]	748727
D8GPV1	unreviewed	D8GPV1_CLOLD	cheR CLJU_c09420	2.1.1.80	protein-glutamate O-methyltransferase activity [GO:0008983]; methylation [GO:0032259]	748727
D8GPV3	unreviewed	D8GPV3_CLOLD	cheC CLJU_c09440		hydrolase activity [GO:0016787]; chemotaxis [GO:0006935]	748727
D8GPV4	unreviewed	D8GPV4_CLOLD	cheY1 CLJU_c09450		phosphorelay signal transduction system [GO:0000160]	748727
D8GPV5	unreviewed	D8GPV5_CLOLD	cheW2 CLJU_c09460		chemotaxis [GO:0006935]; signal transduction [GO:0007165]	748727
D8GPV8	unreviewed	D8GPV8_CLOLD	flgM CLJU_c09490		bacterial-type flagellum organization [GO:0044781]; negative regulation of DNA-templated transcription [GO:0045892]	748727
D8GPV9	unreviewed	D8GPV9_CLOLD	CLJU_c09500		bacterial-type flagellum assembly [GO:0044780]	748727
D8GPW1	unreviewed	D8GPW1_CLOLD	flgL CLJU_c09520		bacterial-type flagellum hook [GO:0009424]; structural molecule activity [GO:0005198]; bacterial-type flagellum-dependent cell motility [GO:0071973]	748727
D8GPW4	unreviewed	D8GPW4_CLOLD	flaG CLJU_c09550			748727
D8GPW5	unreviewed	D8GPW5_CLOLD	CLJU_c09560			748727
D8GPW6	unreviewed	D8GPW6_CLOLD	fliS CLJU_c09570		cytosol [GO:0005829]; bacterial-type flagellum assembly [GO:0044780]	748727
D8GPW8	unreviewed	D8GPW8_CLOLD	CLJU_c30110			748727
D8GPW9	unreviewed	D8GPW9_CLOLD	CLJU_c30120		NAD binding [GO:0051287]; oxidoreductase activity [GO:0016491]	748727
D8GPX2	unreviewed	D8GPX2_CLOLD	CLJU_c30150		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	748727
D8GPX3	unreviewed	D8GPX3_CLOLD	CLJU_c30160		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GPX5	unreviewed	D8GPX5_CLOLD	CLJU_c30180			748727
D8GPX6	unreviewed	D8GPX6_CLOLD	CLJU_c30190			748727
D8GPX7	unreviewed	D8GPX7_CLOLD	CLJU_c30200			748727
D8GPX8	unreviewed	D8GPX8_CLOLD	CLJU_c30210			748727
D8GPX9	unreviewed	D8GPX9_CLOLD	CLJU_c30220		4 iron, 4 sulfur cluster binding [GO:0051539]; oxidoreductase activity [GO:0016491]	748727
D8GPY0	unreviewed	D8GPY0_CLOLD	CLJU_c30230		membrane [GO:0016020]	748727
D8GPY1	unreviewed	D8GPY1_CLOLD	CLJU_c30240		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]	748727
D8GPY2	unreviewed	D8GPY2_CLOLD	CLJU_c30250		4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; steroid metabolic process [GO:0008202]	748727
D8GPY3	unreviewed	D8GPY3_CLOLD	CLJU_c30260		4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	748727
D8GPY4	unreviewed	D8GPY4_CLOLD	CLJU_c30270		catalytic activity [GO:0003824]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	748727
D8GPY5	unreviewed	D8GPY5_CLOLD	CLJU_c30280			748727
D8GPY6	unreviewed	D8GPY6_CLOLD	CLJU_c30290			748727
D8GPY7	unreviewed	D8GPY7_CLOLD	CLJU_c30300		uroporphyrinogen decarboxylase activity [GO:0004853]; porphyrin-containing compound biosynthetic process [GO:0006779]	748727
D8GPY8	unreviewed	D8GPY8_CLOLD	CLJU_c30310		outer membrane-bounded periplasmic space [GO:0030288]	748727
D8GPY9	unreviewed	D8GPY9_CLOLD	CLJU_c30320			748727
D8GPZ0	unreviewed	D8GPZ0_CLOLD	CLJU_c30330			748727
D8GPZ1	unreviewed	D8GPZ1_CLOLD	CLJU_c30340			748727
D8GPZ2	unreviewed	D8GPZ2_CLOLD	CLJU_c30350		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	748727
D8GPZ3	unreviewed	D8GPZ3_CLOLD	CLJU_c30360		membrane [GO:0016020]	748727
D8GPZ4	unreviewed	D8GPZ4_CLOLD	CLJU_c30370			748727
D8GPZ5	unreviewed	D8GPZ5_CLOLD	CLJU_c30380			748727
D8GPZ6	unreviewed	D8GPZ6_CLOLD	CLJU_c30390			748727
D8GPZ7	unreviewed	D8GPZ7_CLOLD	CLJU_c30400		membrane [GO:0016020]; signal transduction [GO:0007165]	748727
D8GPZ8	unreviewed	D8GPZ8_CLOLD	CLJU_c30410			748727
D8GPZ9	unreviewed	D8GPZ9_CLOLD	CLJU_c30420		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	748727
D8GQ00	unreviewed	D8GQ00_CLOLD	CLJU_c30430		plasma membrane [GO:0005886]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	748727
D8GQ01	unreviewed	D8GQ01_CLOLD	CLJU_c30440		plasma membrane [GO:0005886]	748727
D8GQ02	unreviewed	D8GQ02_CLOLD	CLJU_c30450		isomerase activity [GO:0016853]	748727
D8GQ08	unreviewed	D8GQ08_CLOLD	CLJU_c30510		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	748727
D8GQ09	unreviewed	D8GQ09_CLOLD	CLJU_c30520		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GQ10	unreviewed	D8GQ10_CLOLD	CLJU_c30530		hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	748727
D8GQ11	unreviewed	D8GQ11_CLOLD	CLJU_c30540		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	748727
D8GQ12	unreviewed	D8GQ12_CLOLD	CLJU_c30550		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	748727
D8GQ14	unreviewed	D8GQ14_CLOLD	CLJU_c30570			748727
D8GQ15	unreviewed	D8GQ15_CLOLD	CLJU_c30580			748727
D8GQ16	unreviewed	D8GQ16_CLOLD	CLJU_c30590			748727
D8GQ17	unreviewed	D8GQ17_CLOLD	CLJU_c30600		membrane [GO:0016020]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	748727
D8GQ19	unreviewed	D8GQ19_CLOLD	CLJU_c30620		guanosine tetraphosphate biosynthetic process [GO:0015970]	748727
D8GQ22	unreviewed	D8GQ22_CLOLD	CLJU_c30650		membrane [GO:0016020]	748727
D8GQ23	unreviewed	D8GQ23_CLOLD	CLJU_c30660		membrane [GO:0016020]	748727
D8GQ24	unreviewed	D8GQ24_CLOLD	CLJU_c30670			748727
D8GQ25	unreviewed	D8GQ25_CLOLD	CLJU_c30680		plasma membrane [GO:0005886]; diguanylate cyclase activity [GO:0052621]; cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	748727
D8GQ27	unreviewed	D8GQ27_CLOLD	CLJU_c30700		serine-type peptidase activity [GO:0008236]; proteolysis [GO:0006508]	748727
D8GQ28	unreviewed	D8GQ28_CLOLD	CLJU_c30710		membrane [GO:0016020]	748727
D8GQ29	unreviewed	D8GQ29_CLOLD	CLJU_c30720			748727
D8GQ30	unreviewed	D8GQ30_CLOLD	CLJU_c30730			748727
D8GQ31	unreviewed	D8GQ31_CLOLD	dhaT2 CLJU_c30740	1.1.1.202	1,3-propanediol dehydrogenase activity [GO:0047516]; alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]	748727
